"Statistic","Year","Local Government District","Industry electricity","Industry gas","Large industrial installations","Industry 'other'","Industry total","Commercial electricity","Commercial gas","Commercial 'other'","Commercial total","Public sector electricity","Public sector gas","Public sector 'other'","Public sector total","Domestic electricity","Domestic gas","Domestic 'other'","Domestic total","Road transport (A roads)","Road transport (motorways)","Road transport (minor roads)","Diesel railways","Transport 'other'","Transport total","Net emissions: forest land","Net emissions: cropland","Net emissions: grassland","Net emissions: wetlands","Net emissions: settlements","Net emissions: harvested wood products","Net emissions: indirect N2O","LULUCF net emissions","Agriculture electricity","Agriculture gas","Agriculture 'other'","Agriculture livestock","Agriculture soils","Agriculture total","Landfill","Waste management 'other'","Waste management total","Grand total"
"Nitrous oxide",2015,"Derry City and Strabane",0.57,0.03,0.6,2.19,3.38,0.2,0.01,0.01,0.22,0.09,0.02,0.01,0.13,0.41,0.02,1.36,1.79,1.03,0,0.88,0,0.04,1.94,0.45,2.06,0.11,6.74,5.15,0,0,14.51,0.01,0,0.29,13.69,73.57,87.56,0,7.68,7.68,117.22
"Nitrous oxide",2015,"Fermanagh and Omagh",0.48,0,0.27,0.88,1.63,0.17,0,0.01,0.18,0.06,0,0.01,0.08,0.33,0,1.1,1.43,1.17,0,1.46,0,0.02,2.65,1.76,1.32,0.3,12.62,5.37,0,0.01,21.37,0.01,0,0.64,35.93,168.48,205.06,0,3.57,3.57,235.97
"Nitrous oxide",2015,"Lisburn and Castlereagh",0.34,0.04,0.07,2.59,3.03,0.16,0.04,0.01,0.21,0.07,0.04,0.01,0.12,0.43,0.06,1.2,1.69,1.15,0.56,0.58,0.01,0.01,2.3,0.22,2.16,0.06,0.02,4.54,0,0,7.01,0.01,0,0.19,8.94,39.01,48.16,0,8.13,8.13,70.65
"Nitrous oxide",2015,"Mid and East Antrim",0.52,0.03,0.03,0.69,1.27,0.15,0.03,0.01,0.19,0.04,0.04,0.01,0.09,0.43,0.04,1.22,1.69,1.12,0.11,0.83,0.01,0.03,2.1,0.37,2.09,0.12,1.81,4.36,0,0,8.75,0.01,0,0.27,16.37,68.17,84.82,0,6,6,104.91
"Nitrous oxide",2015,"Mid Ulster",0.75,0,1.31,0.87,2.92,0.15,0,0.01,0.16,0.03,0,0.01,0.04,0.41,0,1.31,1.72,1.35,0.08,1.25,0,0.02,2.7,0.7,3.15,0.21,4.08,4.65,0,0,12.79,0.01,0,0.53,39.63,151.27,191.44,0,5.66,5.66,217.43
"Nitrous oxide",2015,"Newry, Mourne and Down",0.42,0.01,0,1.47,1.9,0.15,0.01,0.02,0.18,0.05,0,0.01,0.06,0.54,0,1.6,2.14,1.82,0,1.11,0,0.04,2.96,0.66,8.54,0.18,0.94,4.96,0,0,15.28,0.02,0.01,0.52,25.61,99.04,125.18,0,8.98,8.98,156.69
"Nitrous oxide",2015,"Ards and North Down",0.24,0.02,0,0.46,0.72,0.17,0.04,0.01,0.22,0.05,0.01,0.01,0.07,0.52,0.09,1.35,1.97,0.98,0,0.5,0.01,0.02,1.51,0.21,6.13,0.02,0.13,4.07,0,0,10.56,0.01,0,0.21,7.14,37.81,45.17,0,7.51,7.51,67.73
"Nitrous oxide",2015,"Northern Ireland",6,0.29,2.45,20.72,29.46,2.44,0.32,0.19,2.95,0.94,0.28,0.17,1.39,5.57,0.58,15.68,21.83,14.66,2.16,10.45,0.08,0.61,27.95,6.19,37.45,1.39,35.98,57.12,0,0.03,138.16,0.12,0.02,3.8,213.09,926.92,1143.96,0,92.28,92.28,1457.98
"Nitrous oxide",2016,"Antrim and Newtownabbey",0.42,0.01,0,2.25,2.68,0.1,0.02,0.01,0.14,0.04,0.02,0.01,0.07,0.32,0.05,1.22,1.58,1.15,0.68,0.65,0.01,0.13,2.63,0.27,1.17,0.07,0.15,4.93,0,0.01,6.59,0,0,0.17,10.33,37.56,48.07,0,7.79,7.79,69.54
"Nitrous oxide",2016,"Armagh City, Banbridge and Craigavon",0.62,0.07,0.02,2.44,3.15,0.17,0.02,0.02,0.21,0.06,0.01,0.01,0.08,0.47,0.02,2,2.48,2.01,0.43,1.39,0.01,0.02,3.86,0.39,4.79,0.15,0.9,6.79,0,0.02,13.03,0.02,0,0.47,32.89,126.75,160.12,0,7.69,7.69,190.61
"Nitrous oxide",2016,"Belfast",0.75,0.04,0.11,5.82,6.73,0.56,0.09,0.05,0.7,0.28,0.09,0.05,0.41,0.73,0.23,2.1,3.06,1.84,0.36,0.68,0.01,0.25,3.13,0.28,0.08,0.01,0.01,7.72,0,0,8.1,0,0,0.01,0.65,2.36,3.02,0,23.06,23.06,48.21
"Nitrous oxide",2016,"Causeway Coast and Glens",0.23,0.01,0,0.93,1.16,0.13,0.02,0.01,0.17,0.04,0.01,0.01,0.06,0.34,0.01,1.38,1.72,1.28,0,1.27,0.01,0.03,2.59,0.91,5.8,0.16,8.56,4.8,0,0.03,20.26,0.01,0,0.46,24.56,123.59,148.61,0,6.73,6.73,181.3
"Nitrous oxide",2016,"Derry City and Strabane",0.43,0.02,0.53,2.16,3.14,0.15,0.01,0.01,0.17,0.07,0.02,0.01,0.1,0.31,0.02,1.38,1.71,1.06,0,0.91,0,0.03,2.01,0.45,2.03,0.11,6.73,5.23,0,0.02,14.57,0.01,0,0.27,14.48,74.15,88.91,0,7.67,7.67,118.29
"Nitrous oxide",2016,"Fermanagh and Omagh",0.37,0,0.28,0.76,1.41,0.13,0,0.01,0.14,0.05,0,0.01,0.06,0.25,0,1.14,1.38,1.23,0,1.52,0,0.02,2.77,1.79,1.24,0.28,12.6,5.46,0,0.05,21.42,0.01,0,0.57,37.05,171.52,209.16,0,3.56,3.56,239.92
"Nitrous oxide",2016,"Lisburn and Castlereagh",0.26,0.03,0.06,2.55,2.89,0.12,0.03,0.01,0.16,0.05,0.03,0.01,0.09,0.32,0.05,1.22,1.59,1.19,0.59,0.6,0.01,0.01,2.39,0.23,2.11,0.06,0.02,4.58,0,0.01,7,0.01,0,0.18,8.91,38,47.1,0,8.21,8.21,69.45
"Nitrous oxide",2016,"Mid and East Antrim",0.36,0.02,0.03,0.45,0.86,0.1,0.02,0.01,0.13,0.03,0.02,0.01,0.06,0.32,0.03,1.24,1.6,1.17,0.12,0.86,0.01,0.03,2.18,0.38,2.06,0.11,1.81,4.35,0,0.01,8.73,0.01,0,0.26,16.95,68.22,85.44,0,5.97,5.97,104.97
"Nitrous oxide",2016,"Mid Ulster",0.58,0,1.31,0.69,2.57,0.11,0,0.01,0.13,0.03,0,0.01,0.03,0.31,0,1.36,1.67,1.42,0.08,1.3,0,0.02,2.81,0.71,3.07,0.2,4.07,4.69,0,0.03,12.77,0.01,0,0.5,40.68,150.92,192.11,0,5.61,5.61,217.7
"Nitrous oxide",2016,"Newry, Mourne and Down",0.32,0.01,0,1.37,1.7,0.12,0.01,0.02,0.14,0.03,0,0.01,0.05,0.4,0,1.65,2.05,1.89,0,1.15,0,0.03,3.08,0.68,8.58,0.17,0.94,4.93,0,0.02,15.31,0.01,0,0.53,26.56,98.89,126,0,8.9,8.9,157.23
"Nitrous oxide",2016,"Ards and North Down",0.18,0.01,0,0.45,0.64,0.12,0.03,0.01,0.16,0.03,0.01,0.01,0.05,0.39,0.08,1.38,1.84,1.01,0,0.52,0.01,0.02,1.56,0.22,6.16,0.01,0.13,4.03,0,0,10.55,0.01,0,0.24,7.17,37.35,44.77,0,7.68,7.68,67.25
"Nitrous oxide",2016,"Northern Ireland",4.52,0.21,2.34,19.86,26.93,1.83,0.24,0.18,2.25,0.7,0.21,0.14,1.06,4.15,0.48,16.07,20.7,15.24,2.25,10.84,0.08,0.59,29.01,6.3,37.08,1.33,35.91,57.51,0,0.19,138.33,0.09,0.01,3.65,220.24,929.32,1153.31,0,92.88,92.88,1464.47
"Nitrous oxide",2017,"Antrim and Newtownabbey",0.39,0.01,0,2.29,2.69,0.09,0.02,0.02,0.13,0.03,0.02,0.01,0.06,0.29,0.04,1.16,1.5,1.18,0.69,0.65,0.01,0.14,2.67,0.28,1.1,0.07,0.15,4.87,0,0.01,6.47,0,0,0.16,10.15,39.28,49.6,0,7.99,7.99,71.11
"Nitrous oxide",2017,"Armagh City, Banbridge and Craigavon",0.56,0.06,0.02,2.48,3.12,0.16,0.02,0.02,0.19,0.05,0.01,0.01,0.07,0.43,0.02,1.92,2.36,2.27,0.44,1.39,0.01,0.02,4.13,0.4,4.61,0.15,0.9,6.69,0,0.01,12.76,0.02,0,0.45,32.86,133.98,167.29,0,8.04,8.04,197.97
"Nitrous oxide",2017,"Belfast",0.68,0.04,0.24,5.95,6.9,0.51,0.08,0.06,0.65,0.25,0.08,0.06,0.38,0.67,0.22,1.97,2.86,1.84,0.36,0.67,0.01,0.22,3.11,0.29,0.08,0.01,0.01,7.79,0,0,8.18,0,0,0.01,0.65,2.56,3.22,0,23.74,23.74,49.05
"Nitrous oxide",2017,"Causeway Coast and Glens",0.21,0.01,0,0.94,1.16,0.12,0.02,0.02,0.16,0.04,0.01,0.01,0.05,0.31,0.01,1.31,1.63,1.3,0,1.27,0.01,0.03,2.61,0.94,5.7,0.16,8.55,4.82,0,0.03,20.2,0.01,0,0.46,24.41,128.83,153.71,0,6.91,6.91,186.43
"Nitrous oxide",2017,"Derry City and Strabane",0.39,0.03,0.46,2.21,3.09,0.14,0.01,0.02,0.16,0.06,0.02,0.01,0.1,0.29,0.02,1.32,1.63,1.08,0,0.91,0,0.03,2.02,0.48,2,0.11,6.72,5.25,0,0.02,14.57,0.01,0,0.26,14.2,77.38,91.84,0,7.94,7.94,121.35
"Nitrous oxide",2017,"Fermanagh and Omagh",0.34,0,0.28,0.76,1.38,0.12,0,0.01,0.14,0.05,0,0.01,0.06,0.23,0,1.09,1.32,1.25,0,1.51,0,0.02,2.79,1.85,1.17,0.28,12.59,5.42,0,0.05,21.36,0.01,0,0.53,37.43,178.95,216.92,0,3.72,3.72,247.69
"Nitrous oxide",2017,"Lisburn and Castlereagh",0.23,0.03,0.84,2.61,3.71,0.11,0.02,0.02,0.15,0.05,0.02,0.01,0.09,0.3,0.05,1.16,1.51,1.2,0.6,0.59,0.01,0.01,2.42,0.23,2.08,0.06,0.02,4.59,0,0,6.99,0,0,0.18,9.01,40.38,49.57,0,8.39,8.39,72.82
"Nitrous oxide",2017,"Mid and East Antrim",0.31,0.02,0.03,0.31,0.67,0.09,0.02,0.01,0.12,0.02,0.02,0.01,0.05,0.29,0.03,1.18,1.51,1.19,0.12,0.85,0.01,0.03,2.2,0.39,2.02,0.11,1.81,4.35,0,0.01,8.69,0.01,0,0.27,17.16,71.76,89.19,0,6.41,6.41,108.85
"Nitrous oxide",2017,"Mid Ulster",0.54,0,1.26,0.68,2.48,0.11,0,0.02,0.12,0.02,0,0.01,0.03,0.29,0,1.3,1.59,1.45,0.08,1.3,0,0.02,2.85,0.72,2.96,0.2,4.06,4.63,0,0.02,12.6,0.01,0,0.49,40.35,156.54,197.38,0,5.89,5.89,222.94
"Nitrous oxide",2017,"Newry, Mourne and Down",0.29,0,0,1.39,1.69,0.1,0.01,0.02,0.13,0.03,0,0.01,0.05,0.37,0.01,1.58,1.95,2.21,0,1.15,0,0.03,3.39,0.69,8.52,0.17,0.94,4.9,0,0.02,15.23,0.01,0,0.56,27,103.43,131.01,0,9.55,9.55,163
"Nitrous oxide",2017,"Ards and North Down",0.16,0.01,0,0.45,0.62,0.11,0.02,0.01,0.15,0.03,0.01,0.01,0.05,0.35,0.08,1.32,1.74,1.02,0,0.52,0.01,0.02,1.56,0.22,6.19,0.01,0.13,4.03,0,0,10.58,0.01,0,0.26,7.22,39.05,46.54,0,8.13,8.13,69.38
"Nitrous oxide",2017,"Northern Ireland",4.11,0.2,3.13,20.07,27.51,1.66,0.22,0.22,2.1,0.64,0.2,0.16,1,3.82,0.48,15.31,19.61,16,2.3,10.8,0.08,0.58,29.76,6.49,36.41,1.31,35.89,57.36,0,0.17,137.63,0.08,0.01,3.62,220.43,972.13,1196.27,0,96.7,96.7,1510.58
"Nitrous oxide",2018,"Antrim and Newtownabbey",0.37,0.01,0,2.24,2.62,0.11,0.03,0.03,0.16,0.03,0.02,0.01,0.06,0.3,0.05,1.19,1.53,1.21,0.71,0.67,0.01,0.15,2.74,0.29,1.08,0.07,0.15,4.73,0,0.02,6.35,0,0,0.13,9.97,39.9,50,0,7.85,7.85,71.32
"Nitrous oxide",2018,"Armagh City, Banbridge and Craigavon",0.55,0.07,0.02,2.64,3.29,0.19,0.02,0.04,0.25,0.06,0.01,0.02,0.08,0.44,0.02,1.98,2.44,2.31,0.45,1.43,0.01,0.03,4.23,0.41,4.46,0.14,0.9,6.46,0,0.05,12.43,0.02,0,0.35,32.57,136.12,169.06,0,7.94,7.94,199.72
"Nitrous oxide",2018,"Belfast",0.57,0.05,0.22,6.05,6.89,0.62,0.1,0.09,0.81,0.26,0.08,0.07,0.41,0.67,0.25,2,2.92,1.85,0.37,0.67,0.01,0.23,3.14,0.29,0.08,0.01,0.01,7.57,0,0,7.96,0,0,0.01,0.65,2.45,3.11,0,32.27,32.27,57.52
"Nitrous oxide",2018,"Causeway Coast and Glens",0.2,0.01,0.79,0.89,1.89,0.14,0.02,0.03,0.19,0.04,0.01,0.01,0.06,0.32,0.01,1.34,1.66,1.31,0,1.32,0.01,0.03,2.68,0.94,5.7,0.16,8.55,4.64,0,0.13,20.11,0.01,0,0.33,24.07,130.08,154.5,0,6.79,6.79,187.88
"Nitrous oxide",2018,"Derry City and Strabane",0.39,0.03,3.37,2.17,5.96,0.17,0.01,0.03,0.21,0.07,0.02,0.02,0.11,0.29,0.02,1.35,1.67,1.09,0,0.94,0,0.04,2.07,0.48,1.99,0.1,6.72,5.08,0,0.07,14.45,0.01,0,0.2,13.69,79.09,92.99,0,7.85,7.85,125.3
"Nitrous oxide",2018,"Fermanagh and Omagh",0.35,0,0.29,0.82,1.45,0.15,0,0.02,0.17,0.05,0,0.01,0.06,0.24,0,1.11,1.35,1.27,0,1.57,0,0.03,2.87,1.85,1.09,0.27,12.58,5.24,0,0.23,21.26,0.01,0,0.42,36.85,183.72,221,0,3.68,3.68,251.84
"Nitrous oxide",2018,"Lisburn and Castlereagh",0.22,0.03,1.26,2.78,4.28,0.13,0.03,0.03,0.19,0.06,0.02,0.02,0.09,0.3,0.06,1.19,1.55,1.21,0.61,0.61,0.01,0.02,2.46,0.23,2.06,0.05,0.02,4.43,0,0.02,6.81,0.01,0,0.13,8.97,40.09,49.2,0,8.38,8.38,72.97
"Nitrous oxide",2018,"Mid and East Antrim",0.28,0.01,0.03,0.27,0.6,0.1,0.02,0.02,0.14,0.03,0.03,0.01,0.06,0.3,0.04,1.2,1.54,1.21,0.12,0.88,0.01,0.03,2.26,0.39,2.03,0.11,1.81,4.23,0,0.05,8.61,0.01,0,0.21,16.74,73.93,90.89,0,6.54,6.54,110.64
"Nitrous oxide",2018,"Mid Ulster",0.54,0,2.14,0.71,3.4,0.13,0,0.03,0.16,0.03,0,0.01,0.04,0.3,0,1.34,1.63,1.47,0.08,1.35,0,0.02,2.93,0.72,2.84,0.19,4.06,4.47,0,0.1,12.38,0.01,0,0.38,40.31,159.94,200.63,0,5.84,5.84,227.01
"Nitrous oxide",2018,"Newry, Mourne and Down",0.29,0.01,0,1.42,1.72,0.12,0.01,0.03,0.16,0.03,0,0.01,0.05,0.38,0.01,1.62,2,2.26,0,1.19,0,0.04,3.49,0.7,8.58,0.16,0.94,4.73,0,0.07,15.17,0.01,0,0.43,26.82,106.28,133.55,0,9.64,9.64,165.79
"Nitrous oxide",2018,"Ards and North Down",0.15,0.01,0,0.47,0.63,0.13,0.03,0.02,0.17,0.03,0.01,0.01,0.05,0.36,0.09,1.34,1.78,1.03,0,0.53,0.01,0.02,1.59,0.22,6.37,0.01,0.13,3.87,0,0.01,10.62,0.01,0,0.2,7.36,39.69,47.26,0,8.17,8.17,70.28
"Nitrous oxide",2018,"Northern Ireland",3.9,0.23,8.12,20.46,32.71,1.99,0.26,0.35,2.61,0.68,0.21,0.19,1.08,3.88,0.55,15.66,20.09,16.25,2.35,11.18,0.07,0.63,30.47,6.5,36.28,1.28,35.87,55.47,0,0.75,136.15,0.1,0.01,2.79,218,991.28,1212.19,0,104.96,104.96,1540.27
"Nitrous oxide",2019,"Antrim and Newtownabbey",0.35,0.01,0,1.95,2.31,0.11,0.02,0.03,0.15,0.03,0.03,0.01,0.07,0.29,0.06,1.21,1.56,1.19,0.69,0.65,0.01,0.17,2.71,0.29,1.05,0.07,0.15,4.59,0,0.02,6.16,0,0,0.14,9.92,37.92,47.99,0,8.04,8.04,68.99
"Nitrous oxide",2019,"Armagh City, Banbridge and Craigavon",0.53,0.07,0.02,2.53,3.15,0.2,0.02,0.03,0.26,0.06,0.02,0.01,0.09,0.44,0.03,2.01,2.48,2.28,0.45,1.39,0.01,0.04,4.17,0.4,4.35,0.14,0.9,6.26,0,0.04,12.09,0.01,0,0.39,32.08,131.04,163.54,0,8.07,8.07,193.84
"Nitrous oxide",2019,"Belfast",0.48,0.05,0.01,5.97,6.51,0.64,0.12,0.09,0.84,0.28,0.09,0.06,0.42,0.66,0.29,2.02,2.96,1.81,0.36,0.65,0.01,0.24,3.07,0.28,0.07,0.01,0.01,7.38,0,0,7.76,0,0,0.01,0.64,2.38,3.03,0,36.16,36.16,60.74
"Nitrous oxide",2019,"Causeway Coast and Glens",0.2,0.01,1.59,0.73,2.53,0.14,0.02,0.02,0.18,0.04,0.01,0.01,0.06,0.31,0.01,1.35,1.68,1.31,0,1.29,0.01,0.04,2.64,0.92,5.69,0.16,8.54,4.48,0,0.08,19.87,0.01,0,0.39,23.89,122.73,147.02,0,6.85,6.85,180.83
"Nitrous oxide",2019,"Derry City and Strabane",0.38,0.03,3.84,2.03,6.28,0.18,0.01,0.02,0.22,0.07,0.02,0.01,0.1,0.29,0.03,1.37,1.69,1.08,0,0.91,0,0.04,2.03,0.47,1.96,0.1,6.72,4.94,0,0.05,14.24,0.01,0,0.23,14.05,74.6,88.88,0,7.89,7.89,121.34
"Nitrous oxide",2019,"Fermanagh and Omagh",0.32,0,0.12,1.23,1.67,0.13,0,0.02,0.15,0.05,0,0.01,0.06,0.23,0,1.13,1.37,1.26,0,1.53,0,0.03,2.82,1.82,0.99,0.28,12.57,5.04,0,0.15,20.85,0.01,0,0.45,36.03,171.15,207.64,0,3.69,3.69,238.25
"Nitrous oxide",2019,"Lisburn and Castlereagh",0.22,0.03,0.87,2.78,3.9,0.12,0.04,0.02,0.18,0.05,0.03,0.01,0.09,0.3,0.07,1.21,1.57,1.2,0.6,0.59,0.01,0.02,2.42,0.23,2.03,0.06,0.02,4.3,0,0.01,6.65,0,0,0.15,8.72,38.17,47.05,0,8.65,8.65,70.52
"Nitrous oxide",2019,"Mid and East Antrim",0.26,0.01,0.03,0.25,0.55,0.1,0.03,0.02,0.15,0.03,0.02,0.01,0.05,0.29,0.04,1.22,1.55,1.19,0.12,0.86,0.01,0.03,2.22,0.38,2.03,0.11,1.8,4.1,0,0.03,8.45,0.01,0,0.23,16.68,69.21,86.12,0,6.61,6.61,105.71
"Nitrous oxide",2019,"Mid Ulster",0.54,0.02,1.29,0.62,2.47,0.14,0,0.02,0.17,0.03,0,0.01,0.04,0.29,0,1.35,1.64,1.46,0.08,1.31,0,0.03,2.88,0.71,2.73,0.2,4.06,4.24,0,0.07,12,0.01,0,0.42,40.53,154.57,195.53,0,5.86,5.86,220.58
"Nitrous oxide",2019,"Newry, Mourne and Down",0.28,0.01,0.8,1.36,2.45,0.13,0.01,0.03,0.16,0.03,0.01,0.01,0.05,0.38,0.01,1.65,2.03,2.22,0,1.16,0,0.04,3.43,0.68,8.64,0.16,0.94,4.55,0,0.05,15.02,0.01,0,0.48,25.64,99.74,125.86,0,9.61,9.61,158.61
"Nitrous oxide",2019,"Ards and North Down",0.13,0.01,0,0.47,0.62,0.13,0.03,0.02,0.18,0.03,0.01,0.01,0.05,0.35,0.1,1.35,1.8,1.01,0,0.51,0.01,0.02,1.56,0.21,6.46,0.01,0.13,3.84,0,0.01,10.67,0.01,0,0.23,7.2,38.39,45.83,0,8.21,8.21,68.91
"Nitrous oxide",2019,"Northern Ireland",3.69,0.24,8.58,19.92,32.43,2.02,0.3,0.32,2.64,0.69,0.24,0.16,1.09,3.83,0.64,15.87,20.34,16,2.3,10.85,0.08,0.71,29.95,6.38,36,1.3,35.84,53.72,0,0.51,133.74,0.07,0.01,3.12,215.39,939.89,1158.48,0,109.64,109.64,1488.32
"Nitrous oxide",2020,"Antrim and Newtownabbey",0.38,0.01,0,2.05,2.44,0.08,0.02,0.03,0.13,0.02,0.02,0.01,0.05,0.32,0.06,1.17,1.55,1.03,0.85,0.69,0.01,0.08,2.66,0.28,1,0.07,0.15,4.73,0,0.02,6.24,0.01,0,0.13,10.13,39.44,49.7,0,8.08,8.08,70.85
"Nitrous oxide",2020,"Armagh City, Banbridge and Craigavon",0.54,0.07,0.02,2.78,3.41,0.16,0.01,0.04,0.22,0.05,0.01,0.02,0.07,0.49,0.03,1.99,2.5,1.98,0.31,1.49,0.01,0.05,3.84,0.39,4.23,0.14,0.89,6.41,0,0.03,12.1,0.03,0,0.35,33.24,132.4,166.01,0,8.13,8.13,196.27
"Nitrous oxide",2020,"Belfast",0.5,0.04,0.14,6.03,6.72,0.51,0.09,0.1,0.69,0.22,0.08,0.07,0.37,0.72,0.26,1.88,2.85,1.44,0.37,0.69,0.01,0.13,2.64,0.28,0.06,0.01,0.01,7.57,0,0,7.93,0,0,0.01,0.62,2.49,3.12,0,42.38,42.38,66.71
"Nitrous oxide",2020,"Causeway Coast and Glens",0.19,0.01,0,0.8,1.01,0.11,0.02,0.03,0.15,0.03,0.01,0.01,0.05,0.34,0.01,1.32,1.67,1.17,0,1.38,0.01,0.04,2.6,0.92,5.81,0.16,8.53,4.59,0,0.09,20.1,0.02,0,0.37,25.3,129.06,154.75,0,6.88,6.88,187.21
"Nitrous oxide",2020,"Derry City and Strabane",0.38,0.03,1,2.13,3.55,0.14,0.01,0.03,0.18,0.05,0.02,0.02,0.09,0.32,0.03,1.34,1.69,0.87,0,0.97,0,0.03,1.88,0.47,1.98,0.1,6.7,5.12,0,0.05,14.42,0.01,0,0.2,14.63,77.8,92.64,0,7.94,7.94,122.38
"Nitrous oxide",2020,"Fermanagh and Omagh",0.31,0,0,1.37,1.68,0.11,0,0.02,0.13,0.04,0,0.01,0.05,0.26,0,1.1,1.36,1.15,0,1.64,0,0.04,2.83,1.82,0.95,0.27,12.55,5.23,0,0.16,20.97,0.03,0,0.38,37.95,181.5,219.86,0,3.71,3.71,250.59
"Nitrous oxide",2020,"Lisburn and Castlereagh",0.21,0.03,0.85,2.92,4.03,0.09,0.02,0.03,0.15,0.04,0.02,0.02,0.08,0.33,0.06,1.16,1.56,1.03,0.46,0.63,0.01,0.03,2.15,0.22,2.05,0.05,0.02,4.4,0,0.01,6.77,0.01,0,0.15,9.28,39.87,49.31,0,8.58,8.58,72.61
"Nitrous oxide",2020,"Mid and East Antrim",0.26,0.01,0.03,0.26,0.56,0.08,0.03,0.02,0.13,0.02,0.02,0.01,0.05,0.32,0.04,1.18,1.55,1.01,0.09,0.92,0.01,0.03,2.06,0.47,2.05,0.11,1.84,4.22,0,0.03,8.73,0.01,0,0.24,17.16,72.22,89.62,0,6.61,6.61,109.32
"Nitrous oxide",2020,"Mid Ulster",0.55,0,1.19,0.72,2.46,0.11,0,0.03,0.14,0.02,0,0.01,0.03,0.33,0,1.33,1.65,1.29,0.06,1.41,0,0.04,2.79,0.7,2.63,0.19,4.05,4.35,0,0.07,11.99,0.02,0,0.36,40.15,156.29,196.83,0,5.91,5.91,221.8
"Nitrous oxide",2020,"Newry, Mourne and Down",0.27,0.01,0,1.43,1.71,0.1,0.01,0.03,0.14,0.03,0.01,0.01,0.05,0.42,0.01,1.61,2.04,1.96,0,1.24,0,0.05,3.25,0.68,8.89,0.16,0.93,4.68,0,0.05,15.38,0.02,0,0.49,26.34,103.02,129.87,0,9.66,9.66,162.1
"Nitrous oxide",2020,"Ards and North Down",0.13,0.01,0,0.49,0.64,0.1,0.02,0.02,0.14,0.03,0.01,0.01,0.04,0.39,0.09,1.3,1.78,0.86,0,0.55,0.01,0.02,1.43,0.2,6.71,0.01,0.13,3.89,0,0.01,10.96,0.01,0,0.25,7.33,38.66,46.25,0,8.25,8.25,69.49
"Nitrous oxide",2020,"Northern Ireland",3.73,0.23,3.25,21,28.2,1.6,0.23,0.38,2.2,0.54,0.2,0.2,0.94,4.23,0.59,15.38,20.21,13.78,2.14,11.6,0.06,0.53,28.12,6.41,36.36,1.28,35.81,55.2,0,0.51,135.58,0.16,0.01,2.93,222.12,972.73,1197.95,0,116.13,116.13,1529.33
"Nitrous oxide",2021,"Antrim and Newtownabbey",0.44,0.01,0,2.18,2.63,0.07,0.01,0.03,0.11,0.02,0.02,0.01,0.05,0.33,0.05,1.09,1.48,1.17,0.93,0.75,0.01,0.08,2.93,0.27,1.01,0.07,0.15,4.74,0,0.03,6.27,0,0,0.14,10.48,39.43,50.06,0,8.12,8.12,71.65
"Nitrous oxide",2021,"Armagh City, Banbridge and Craigavon",0.64,0.06,0.02,3.08,3.8,0.17,0.02,0.04,0.23,0.05,0.02,0.02,0.09,0.49,0.03,1.86,2.38,2.17,0.33,1.58,0.01,0.05,4.15,0.38,4.28,0.14,0.89,6.43,0,0.06,12.18,0.03,0,0.38,33.76,134.1,168.27,0,8.29,8.29,199.38
"Nitrous oxide",2021,"Belfast",0.56,0.03,0.14,6.14,6.87,0.61,0.08,0.1,0.79,0.25,0.07,0.08,0.4,0.72,0.24,1.67,2.63,1.57,0.37,0.77,0.01,0.14,2.87,0.27,0.06,0.01,0.01,7.58,0,0.01,7.95,0,0,0.01,0.9,3.67,4.58,0,34.34,34.34,60.44
"Nitrous oxide",2021,"Causeway Coast and Glens",0.24,0,0,0.96,1.2,0.11,0.03,0.03,0.17,0.03,0.01,0.01,0.05,0.35,0.01,1.25,1.62,1.25,0,1.45,0.01,0.04,2.76,0.9,5.88,0.15,8.52,4.6,0,0.19,20.25,0.02,0,0.36,26.38,130.29,157.04,0,6.91,6.91,190
"Nitrous oxide",2021,"Derry City and Strabane",0.47,0.03,0.46,2.25,3.21,0.15,0.01,0.03,0.2,0.06,0.02,0.02,0.1,0.32,0.03,1.24,1.6,0.97,0,1.04,0,0.04,2.04,0.45,2.01,0.1,6.7,5.12,0,0.1,14.48,0.01,0,0.22,14.5,73.76,88.49,0,7.98,7.98,118.1
"Nitrous oxide",2021,"Fermanagh and Omagh",0.36,0,0.01,1.69,2.07,0.12,0,0.02,0.15,0.04,0,0.02,0.06,0.26,0,1.02,1.28,1.24,0,1.73,0,0.05,3.01,2.11,0.96,0.26,12.55,5.25,0,0.35,21.49,0.03,0,0.41,38.15,181.91,220.49,0,3.8,3.8,252.34
"Nitrous oxide",2021,"Lisburn and Castlereagh",0.27,0.03,2.55,3.08,5.92,0.1,0.02,0.03,0.14,0.04,0.03,0.02,0.09,0.34,0.06,1.09,1.49,1.1,0.48,0.68,0.01,0.03,2.29,0.21,2.08,0.05,0.02,4.41,0,0.02,6.8,0.01,0,0.15,9.1,38.53,47.79,0,8.56,8.56,73.09
"Nitrous oxide",2021,"Mid and East Antrim",0.29,0.01,0.03,0.35,0.68,0.1,0.02,0.02,0.14,0.03,0.02,0.01,0.06,0.33,0.04,1.1,1.47,1.06,0.1,0.98,0.01,0.04,2.19,0.37,2.08,0.11,1.8,4.23,0,0.06,8.65,0.01,0,0.21,17.7,71.96,89.88,0,6.65,6.65,109.71
